district,latitude,longitude,date,year,cases
Karur,10.494940950452266,76.74816994691155,2021-03-26,2021,14
Nagapattinam,8.175088461543824,79.18625315713577,2017-02-13,2017,15
Ariyalur,12.305881205692778,76.62231682841326,2024-02-10,2024,15
Pudukkottai,13.448163145399755,79.75913900405705,2023-07-09,2023,12
Tenkasi,9.415803319809571,77.79460476523921,2015-07-02,2015,10
Tiruvannamalai,11.975069982513673,80.33873216325708,2020-12-30,2020,17
Tenkasi,9.415803319809571,77.79460476523921,2016-05-20,2016,11
Kanchipuram,12.553203369050639,76.91809803087223,2023-12-06,2023,9
Namakkal,11.88168313402467,78.21006029734804,2015-12-01,2015,11
Erode,12.22226401305712,80.06453910782892,2022-08-26,2022,18
Vellore,8.22596513178947,78.98801287255277,2020-06-29,2020,12
Cuddalore,11.398891248278582,78.96890626302286,2018-10-16,2018,13
Madurai,10.184734806512786,77.18063412427139,2022-09-05,2022,20
Tiruchirappalli,10.494646628898746,79.3199696545924,2024-11-26,2024,19
Dharmapuri,11.620204042032553,77.98810758995262,2019-02-01,2019,13
Ramanathapuram,10.459286774629927,79.98738840538071,2015-12-03,2015,11
Theni,11.028664171009837,79.84010167865944,2019-08-12,2019,12
Nilgiris,9.741199889019123,79.47675341562179,2018-09-16,2018,10
Thoothukudi,10.745965039564158,79.87680787016569,2016-08-04,2016,9
Tiruppur,11.298769353517763,79.21465589721967,2020-11-27,2020,16
Tiruvarur,9.364422817745872,79.0479597862676,2021-07-17,2021,10
Virudhunagar,8.479253000752081,80.0074729531343,2022-12-26,2022,10
Chengalpattu,10.971775155436356,80.06195662124445,2019-04-29,2019,7
Viluppuram,12.485439055348948,78.36255300160714,2023-05-03,2023,16
Cuddalore,11.398891248278582,78.96890626302286,2020-04-25,2020,15
Krishnagiri,8.952412058033609,79.96754407478385,2020-01-21,2020,13
Ramanathapuram,10.459286774629927,79.98738840538071,2023-08-10,2023,10
Theni,11.028664171009837,79.84010167865944,2025-12-25,2025,16
Karur,10.494940950452266,76.74816994691155,2019-09-17,2019,10
Erode,12.22226401305712,80.06453910782892,2018-10-17,2018,13
Karur,10.494940950452266,76.74816994691155,2021-07-14,2021,11
Theni,11.028664171009837,79.84010167865944,2015-01-29,2015,16
Tirunelveli,11.364535836693786,78.9978185573482,2023-06-09,2023,13
Ranipet,10.74911792754445,77.95757451518396,2017-10-16,2017,8
Tenkasi,9.415803319809571,77.79460476523921,2022-09-24,2022,12
Sivaganga,9.82810637090627,77.21275160084942,2015-12-29,2015,7
Ariyalur,12.305881205692778,76.62231682841326,2017-06-05,2017,5
Madurai,10.184734806512786,77.18063412427139,2017-09-16,2017,15
Tenkasi,9.415803319809571,77.79460476523921,2014-05-15,2014,3
Thoothukudi,10.745965039564158,79.87680787016569,2025-10-28,2025,17
Ranipet,10.74911792754445,77.95757451518396,2023-08-06,2023,20
Salem,9.25577671285841,76.59582102659637,2019-08-16,2019,14
Tiruvannamalai,11.975069982513673,80.33873216325708,2019-04-02,2019,9
Kanchipuram,12.553203369050639,76.91809803087223,2021-03-04,2021,18
Ranipet,10.74911792754445,77.95757451518396,2024-03-22,2024,9
Chennai,12.978227524916026,79.78258582106868,2014-12-27,2014,8
Vellore,8.22596513178947,78.98801287255277,2013-03-05,2013,7
Kallakurichi,10.947006157151062,79.95492868203901,2020-04-01,2020,17
Coimbatore,13.19639313368383,78.14988766209166,2018-10-23,2018,12
Thoothukudi,10.745965039564158,79.87680787016569,2021-10-26,2021,9
Tiruchirappalli,10.494646628898746,79.3199696545924,2020-02-13,2020,7
Krishnagiri,8.952412058033609,79.96754407478385,2023-04-01,2023,13
Thoothukudi,10.745965039564158,79.87680787016569,2019-11-03,2019,6
Virudhunagar,8.479253000752081,80.0074729531343,2025-09-24,2025,16
Virudhunagar,8.479253000752081,80.0074729531343,2017-12-11,2017,16
Nagapattinam,8.175088461543824,79.18625315713577,2014-09-16,2014,8
Karur,10.494940950452266,76.74816994691155,2010-01-31,2010,11
Kanyakumari,12.058539062877301,78.7208672049697,2013-07-09,2013,11
Ranipet,10.74911792754445,77.95757451518396,2023-03-20,2023,14
Dharmapuri,11.620204042032553,77.98810758995262,2018-11-05,2018,12
Erode,12.22226401305712,80.06453910782892,2022-07-30,2022,11
Karur,10.494940950452266,76.74816994691155,2023-06-20,2023,19
Tirunelveli,11.364535836693786,78.9978185573482,2024-09-16,2024,14
Ramanathapuram,10.459286774629927,79.98738840538071,2022-10-23,2022,18
Chengalpattu,10.971775155436356,80.06195662124445,2022-12-23,2022,15
Thoothukudi,10.745965039564158,79.87680787016569,2018-03-29,2018,15
Namakkal,11.88168313402467,78.21006029734804,2023-05-03,2023,18
Cuddalore,11.398891248278582,78.96890626302286,2025-12-12,2025,16
Tenkasi,9.415803319809571,77.79460476523921,2019-01-03,2019,14
Theni,11.028664171009837,79.84010167865944,2018-07-27,2018,11
Karur,10.494940950452266,76.74816994691155,2022-05-10,2022,16
Tiruchirappalli,10.494646628898746,79.3199696545924,2012-01-20,2012,7
Perambalur,11.21215672280004,79.19018115232493,2018-09-27,2018,7
Pudukkottai,13.448163145399755,79.75913900405705,2022-03-30,2022,16
Tiruvallur,12.884005519149685,79.1581674412871,2022-06-02,2022,9
Dindigul,11.71587791882988,77.4615963417431,2020-03-27,2020,18
Coimbatore,13.19639313368383,78.14988766209166,2013-08-05,2013,5
Mayiladuthurai,12.511186625404672,78.71974466077558,2019-05-08,2019,15
Tirunelveli,11.364535836693786,78.9978185573482,2023-07-26,2023,16
Thanjavur,9.435157103765098,78.98806423544055,2020-03-06,2020,12
Viluppuram,12.485439055348948,78.36255300160714,2019-12-14,2019,13
Viluppuram,12.485439055348948,78.36255300160714,2018-12-07,2018,15
Chengalpattu,10.971775155436356,80.06195662124445,2022-01-17,2022,11
Chennai,12.978227524916026,79.78258582106868,2019-06-09,2019,16
Nagapattinam,8.175088461543824,79.18625315713577,2017-09-17,2017,7
Ariyalur,12.305881205692778,76.62231682841326,2016-09-05,2016,5
Thoothukudi,10.745965039564158,79.87680787016569,2012-06-01,2012,12
Coimbatore,13.19639313368383,78.14988766209166,2019-08-16,2019,15
Dindigul,11.71587791882988,77.4615963417431,2022-09-27,2022,16
Vellore,8.22596513178947,78.98801287255277,2022-02-16,2022,21
Pudukkottai,13.448163145399755,79.75913900405705,2021-10-04,2021,14
Vellore,8.22596513178947,78.98801287255277,2016-10-15,2016,17
Vellore,8.22596513178947,78.98801287255277,2023-11-15,2023,9
Tiruvallur,12.884005519149685,79.1581674412871,2022-09-28,2022,9
Kanyakumari,12.058539062877301,78.7208672049697,2025-06-23,2025,9
Chennai,12.978227524916026,79.78258582106868,2010-06-14,2010,6
Erode,12.22226401305712,80.06453910782892,2017-11-02,2017,11
Madurai,10.184734806512786,77.18063412427139,2025-12-04,2025,15
Theni,11.028664171009837,79.84010167865944,2013-03-29,2013,14
Dindigul,11.71587791882988,77.4615963417431,2021-10-31,2021,17
Kanyakumari,12.058539062877301,78.7208672049697,2025-03-13,2025,8
Tiruppur,11.298769353517763,79.21465589721967,2014-07-26,2014,12
Pudukkottai,13.448163145399755,79.75913900405705,2014-11-10,2014,14
Tirupathur,9.264329008844909,79.8427404651618,2024-06-02,2024,18
Madurai,10.184734806512786,77.18063412427139,2025-03-05,2025,12
Nagapattinam,8.175088461543824,79.18625315713577,2021-04-09,2021,15
Chengalpattu,10.971775155436356,80.06195662124445,2024-01-07,2024,16
Mayiladuthurai,12.511186625404672,78.71974466077558,2020-12-02,2020,13
Mayiladuthurai,12.511186625404672,78.71974466077558,2018-06-28,2018,13
Virudhunagar,8.479253000752081,80.0074729531343,2019-11-21,2019,18
Tiruppur,11.298769353517763,79.21465589721967,2025-10-01,2025,18
Tiruvallur,12.884005519149685,79.1581674412871,2018-10-20,2018,15
Nagapattinam,8.175088461543824,79.18625315713577,2016-11-22,2016,9
Pudukkottai,13.448163145399755,79.75913900405705,2023-02-16,2023,9
Thoothukudi,10.745965039564158,79.87680787016569,2018-12-24,2018,17
Vellore,8.22596513178947,78.98801287255277,2013-12-06,2013,14
Pudukkottai,13.448163145399755,79.75913900405705,2018-03-08,2018,15
Coimbatore,13.19639313368383,78.14988766209166,2024-06-26,2024,18
Ranipet,10.74911792754445,77.95757451518396,2023-08-19,2023,19
Dharmapuri,11.620204042032553,77.98810758995262,2020-01-04,2020,18
Tirunelveli,11.364535836693786,78.9978185573482,2022-05-14,2022,20
Tiruvannamalai,11.975069982513673,80.33873216325708,2024-07-15,2024,20
Tiruvallur,12.884005519149685,79.1581674412871,2025-11-15,2025,17
Tenkasi,9.415803319809571,77.79460476523921,2025-09-13,2025,10
Ranipet,10.74911792754445,77.95757451518396,2021-02-13,2021,11
Vellore,8.22596513178947,78.98801287255277,2022-01-04,2022,17
Dindigul,11.71587791882988,77.4615963417431,2014-02-01,2014,11
Krishnagiri,8.952412058033609,79.96754407478385,2024-07-29,2024,13
Tirunelveli,11.364535836693786,78.9978185573482,2012-07-31,2012,6
Cuddalore,11.398891248278582,78.96890626302286,2018-02-07,2018,19
Sivaganga,9.82810637090627,77.21275160084942,2021-09-25,2021,14
Mayiladuthurai,12.511186625404672,78.71974466077558,2023-06-17,2023,12
Namakkal,11.88168313402467,78.21006029734804,2022-06-25,2022,16
Perambalur,11.21215672280004,79.19018115232493,2017-02-24,2017,11
Ariyalur,12.305881205692778,76.62231682841326,2025-07-31,2025,19
Tiruvannamalai,11.975069982513673,80.33873216325708,2023-01-11,2023,14
Cuddalore,11.398891248278582,78.96890626302286,2020-06-17,2020,18
Tiruppur,11.298769353517763,79.21465589721967,2015-08-04,2015,4
Kanchipuram,12.553203369050639,76.91809803087223,2020-08-13,2020,15
Thanjavur,9.435157103765098,78.98806423544055,2018-03-17,2018,14
Theni,11.028664171009837,79.84010167865944,2021-12-25,2021,9
Perambalur,11.21215672280004,79.19018115232493,2018-08-31,2018,9
Sivaganga,9.82810637090627,77.21275160084942,2022-11-23,2022,19
Dharmapuri,11.620204042032553,77.98810758995262,2016-05-01,2016,10
Sivaganga,9.82810637090627,77.21275160084942,2015-12-25,2015,16
Vellore,8.22596513178947,78.98801287255277,2023-08-02,2023,14
Tirupathur,9.264329008844909,79.8427404651618,2025-01-11,2025,17
Ariyalur,12.305881205692778,76.62231682841326,2016-07-30,2016,10
Sivaganga,9.82810637090627,77.21275160084942,2021-11-03,2021,11
Coimbatore,13.19639313368383,78.14988766209166,2017-01-15,2017,6
Krishnagiri,8.952412058033609,79.96754407478385,2021-09-22,2021,12
Kallakurichi,10.947006157151062,79.95492868203901,2022-08-08,2022,9
Ariyalur,12.305881205692778,76.62231682841326,2020-11-30,2020,16
Thoothukudi,10.745965039564158,79.87680787016569,2020-02-16,2020,15
Chengalpattu,10.971775155436356,80.06195662124445,2024-09-10,2024,16
Chennai,12.978227524916026,79.78258582106868,2022-07-31,2022,11
Tirunelveli,11.364535836693786,78.9978185573482,2016-01-21,2016,10
Kanchipuram,12.553203369050639,76.91809803087223,2024-03-31,2024,8
Thoothukudi,10.745965039564158,79.87680787016569,2015-03-15,2015,8
Coimbatore,13.19639313368383,78.14988766209166,2020-01-06,2020,17
Tiruvarur,9.364422817745872,79.0479597862676,2025-07-07,2025,17
Cuddalore,11.398891248278582,78.96890626302286,2016-01-29,2016,7
Chengalpattu,10.971775155436356,80.06195662124445,2024-01-09,2024,10
Namakkal,11.88168313402467,78.21006029734804,2017-03-25,2017,9
Tiruvallur,12.884005519149685,79.1581674412871,2017-06-24,2017,12
Theni,11.028664171009837,79.84010167865944,2018-08-06,2018,8
Kallakurichi,10.947006157151062,79.95492868203901,2025-08-01,2025,13
Tiruppur,11.298769353517763,79.21465589721967,2024-06-03,2024,10
Chennai,12.978227524916026,79.78258582106868,2018-04-13,2018,14
Virudhunagar,8.479253000752081,80.0074729531343,2016-04-10,2016,14
Namakkal,11.88168313402467,78.21006029734804,2013-10-24,2013,16
Kanchipuram,12.553203369050639,76.91809803087223,2023-10-19,2023,12
Tiruvannamalai,11.975069982513673,80.33873216325708,2025-08-01,2025,20
Ramanathapuram,10.459286774629927,79.98738840538071,2025-03-05,2025,19
Chengalpattu,10.971775155436356,80.06195662124445,2012-03-10,2012,13
Kanchipuram,12.553203369050639,76.91809803087223,2019-03-18,2019,8
Salem,9.25577671285841,76.59582102659637,2014-11-08,2014,8
Madurai,10.184734806512786,77.18063412427139,2016-09-19,2016,7
Tiruvarur,9.364422817745872,79.0479597862676,2023-02-05,2023,16
Karur,10.494940950452266,76.74816994691155,2019-05-09,2019,12
Nagapattinam,8.175088461543824,79.18625315713577,2014-09-14,2014,5
Vellore,8.22596513178947,78.98801287255277,2022-08-26,2022,14
Ramanathapuram,10.459286774629927,79.98738840538071,2015-06-04,2015,9
Viluppuram,12.485439055348948,78.36255300160714,2024-09-24,2024,17
Vellore,8.22596513178947,78.98801287255277,2023-02-06,2023,8
Theni,11.028664171009837,79.84010167865944,2025-06-07,2025,11
Sivaganga,9.82810637090627,77.21275160084942,2024-01-13,2024,17
Mayiladuthurai,12.511186625404672,78.71974466077558,2018-06-14,2018,18
Vellore,8.22596513178947,78.98801287255277,2019-04-30,2019,17
Pudukkottai,13.448163145399755,79.75913900405705,2013-02-26,2013,7
Vellore,8.22596513178947,78.98801287255277,2025-07-30,2025,20
Tirupathur,9.264329008844909,79.8427404651618,2020-09-27,2020,12
Tiruchirappalli,10.494646628898746,79.3199696545924,2018-07-10,2018,12
Vellore,8.22596513178947,78.98801287255277,2016-03-04,2016,11
Kallakurichi,10.947006157151062,79.95492868203901,2025-08-24,2025,10
Madurai,10.184734806512786,77.18063412427139,2017-10-10,2017,9
Tiruvallur,12.884005519149685,79.1581674412871,2024-02-04,2024,11
Vellore,8.22596513178947,78.98801287255277,2023-09-20,2023,10
Ranipet,10.74911792754445,77.95757451518396,2024-05-21,2024,15
Chengalpattu,10.971775155436356,80.06195662124445,2021-08-05,2021,18
Kallakurichi,10.947006157151062,79.95492868203901,2012-02-11,2012,8
Virudhunagar,8.479253000752081,80.0074729531343,2014-02-25,2014,8
Madurai,10.184734806512786,77.18063412427139,2020-06-30,2020,13
Madurai,10.184734806512786,77.18063412427139,2018-07-26,2018,17
Coimbatore,13.19639313368383,78.14988766209166,2025-07-24,2025,13
Ramanathapuram,10.459286774629927,79.98738840538071,2025-08-13,2025,12
Viluppuram,12.485439055348948,78.36255300160714,2021-04-20,2021,18
Erode,12.22226401305712,80.06453910782892,2020-10-25,2020,17
Thanjavur,9.435157103765098,78.98806423544055,2025-08-19,2025,17
Cuddalore,11.398891248278582,78.96890626302286,2025-04-22,2025,18
Kallakurichi,10.947006157151062,79.95492868203901,2016-03-13,2016,8
Ranipet,10.74911792754445,77.95757451518396,2025-01-13,2025,15
Mayiladuthurai,12.511186625404672,78.71974466077558,2020-06-25,2020,9
Tirupathur,9.264329008844909,79.8427404651618,2017-10-19,2017,7
Kanchipuram,12.553203369050639,76.91809803087223,2020-02-04,2020,16
Tiruvannamalai,11.975069982513673,80.33873216325708,2019-07-13,2019,10
Madurai,10.184734806512786,77.18063412427139,2021-12-09,2021,17
Thoothukudi,10.745965039564158,79.87680787016569,2019-08-16,2019,15
Sivaganga,9.82810637090627,77.21275160084942,2023-05-15,2023,17
Namakkal,11.88168313402467,78.21006029734804,2020-01-11,2020,11
Ramanathapuram,10.459286774629927,79.98738840538071,2022-05-28,2022,16
Tenkasi,9.415803319809571,77.79460476523921,2025-01-14,2025,13
Tiruvannamalai,11.975069982513673,80.33873216325708,2011-08-26,2011,9
Tiruvarur,9.364422817745872,79.0479597862676,2025-05-01,2025,12
Krishnagiri,8.952412058033609,79.96754407478385,2013-07-23,2013,7
Perambalur,11.21215672280004,79.19018115232493,2025-06-24,2025,15
Kallakurichi,10.947006157151062,79.95492868203901,2015-01-20,2015,10
Dharmapuri,11.620204042032553,77.98810758995262,2022-03-18,2022,14
Ramanathapuram,10.459286774629927,79.98738840538071,2017-04-16,2017,11
Viluppuram,12.485439055348948,78.36255300160714,2025-05-02,2025,17
Viluppuram,12.485439055348948,78.36255300160714,2016-12-11,2016,7
Kanyakumari,12.058539062877301,78.7208672049697,2019-06-22,2019,14
Nagapattinam,8.175088461543824,79.18625315713577,2022-01-23,2022,9
Ranipet,10.74911792754445,77.95757451518396,2025-04-27,2025,18
Theni,11.028664171009837,79.84010167865944,2017-04-29,2017,16
Kanchipuram,12.553203369050639,76.91809803087223,2019-08-02,2019,14
Nilgiris,9.741199889019123,79.47675341562179,2023-03-08,2023,18
Viluppuram,12.485439055348948,78.36255300160714,2023-08-04,2023,18
Chengalpattu,10.971775155436356,80.06195662124445,2011-01-03,2011,9
Perambalur,11.21215672280004,79.19018115232493,2024-05-12,2024,12
Tirupathur,9.264329008844909,79.8427404651618,2025-12-06,2025,11
Chennai,12.978227524916026,79.78258582106868,2020-06-08,2020,9
Dindigul,11.71587791882988,77.4615963417431,2024-04-24,2024,12
Kallakurichi,10.947006157151062,79.95492868203901,2014-02-14,2014,16
Chengalpattu,10.971775155436356,80.06195662124445,2010-08-25,2010,8
Chennai,12.978227524916026,79.78258582106868,2018-06-12,2018,9
Tiruvallur,12.884005519149685,79.1581674412871,2022-08-05,2022,15
Nilgiris,9.741199889019123,79.47675341562179,2020-04-13,2020,16
Tirunelveli,11.364535836693786,78.9978185573482,2023-11-30,2023,12
Tiruvallur,12.884005519149685,79.1581674412871,2017-01-21,2017,7
Perambalur,11.21215672280004,79.19018115232493,2024-10-07,2024,10
Thoothukudi,10.745965039564158,79.87680787016569,2024-05-31,2024,12
Tirunelveli,11.364535836693786,78.9978185573482,2018-11-05,2018,15
Tirupathur,9.264329008844909,79.8427404651618,2021-10-29,2021,11
Tirunelveli,11.364535836693786,78.9978185573482,2021-06-20,2021,8
Krishnagiri,8.952412058033609,79.96754407478385,2017-01-29,2017,18
Viluppuram,12.485439055348948,78.36255300160714,2013-06-28,2013,14
Chennai,12.978227524916026,79.78258582106868,2023-02-06,2023,18
Perambalur,11.21215672280004,79.19018115232493,2011-07-18,2011,4
Sivaganga,9.82810637090627,77.21275160084942,2025-05-24,2025,15
Viluppuram,12.485439055348948,78.36255300160714,2025-04-05,2025,13
Ranipet,10.74911792754445,77.95757451518396,2021-01-26,2021,10
Mayiladuthurai,12.511186625404672,78.71974466077558,2023-07-23,2023,13
Karur,10.494940950452266,76.74816994691155,2012-06-07,2012,7
Tiruvannamalai,11.975069982513673,80.33873216325708,2023-10-01,2023,16
Tenkasi,9.415803319809571,77.79460476523921,2025-08-12,2025,17
Mayiladuthurai,12.511186625404672,78.71974466077558,2016-01-06,2016,6
Cuddalore,11.398891248278582,78.96890626302286,2024-03-11,2024,12
Cuddalore,11.398891248278582,78.96890626302286,2014-10-20,2014,11
Namakkal,11.88168313402467,78.21006029734804,2020-03-27,2020,8
Tirunelveli,11.364535836693786,78.9978185573482,2016-12-15,2016,12
Dharmapuri,11.620204042032553,77.98810758995262,2016-01-12,2016,6
Thanjavur,9.435157103765098,78.98806423544055,2019-03-06,2019,9
Viluppuram,12.485439055348948,78.36255300160714,2021-07-09,2021,12
Erode,12.22226401305712,80.06453910782892,2024-03-26,2024,18
Perambalur,11.21215672280004,79.19018115232493,2025-08-10,2025,11
Tiruchirappalli,10.494646628898746,79.3199696545924,2015-08-23,2015,11
Vellore,8.22596513178947,78.98801287255277,2025-09-06,2025,12
Dharmapuri,11.620204042032553,77.98810758995262,2023-04-19,2023,20
Ramanathapuram,10.459286774629927,79.98738840538071,2023-10-12,2023,21
Karur,10.494940950452266,76.74816994691155,2013-01-09,2013,6
Tirupathur,9.264329008844909,79.8427404651618,2021-05-25,2021,14
Viluppuram,12.485439055348948,78.36255300160714,2025-08-04,2025,8
Namakkal,11.88168313402467,78.21006029734804,2023-09-21,2023,21
Krishnagiri,8.952412058033609,79.96754407478385,2020-02-02,2020,20
Tiruvannamalai,11.975069982513673,80.33873216325708,2014-09-23,2014,12
Chengalpattu,10.971775155436356,80.06195662124445,2017-09-24,2017,9
Cuddalore,11.398891248278582,78.96890626302286,2016-06-20,2016,13
